id_persona,genero,edad,nacionalidad,categoria_municipio,ingresos,actividad
6174,otro,57,2,4,2875337,Independiente
6175,m,21,2,4,15289276,Otro
6176,m,53,2,3,20661050,Ama de casa
6177,otro,60,2,6,9672058,Estudiante
6178,f,18,1,4,18648171,Estudiante
6179,otro,57,1,6,9414937,Empleado
6180,otro,50,2,2,2473169,Otro
6181,f,24,1,5,9291922,Estudiante
6182,f,28,1,6,7040297,Independiente
6183,m,44,2,6,2206837,Otro
6184,m,31,1,4,6237457,Estudiante
6185,otro,39,1,4,17424727,Ama de casa
6186,f,33,2,4,10274932,Otro
6187,m,29,2,3,2881042,Estudiante
6188,otro,27,2,5,17931809,Ama de casa
6189,f,41,1,3,6213099,Empleado
6190,otro,35,2,3,4892183,Otro
6191,m,39,1,3,19248103,Otro
6192,m,26,2,2,11726109,Estudiante
6193,f,34,2,5,15781352,Empleado
6194,otro,55,2,2,3218413,Independiente
6195,f,57,2,2,18928759,Estudiante
6196,m,30,1,5,3938867,Estudiante
6197,m,54,1,2,5961441,Independiente
6198,otro,23,2,5,5429696,Independiente
6199,otro,38,1,6,5786285,Independiente
6200,otro,53,2,6,12164979,Independiente
6201,f,24,2,4,1550210,Independiente
6202,otro,53,1,3,10670046,Ama de casa
6203,otro,42,1,6,10351369,Ama de casa
6204,m,28,2,6,1443063,Independiente
6205,m,61,2,2,7448857,Empleado
6206,otro,31,2,5,21861937,Empleado
6207,otro,62,1,1,21882082,Independiente
6208,m,46,2,2,8289194,Ama de casa
6209,otro,27,2,2,2135060,Empleado
6210,f,22,2,5,12002152,Ama de casa
6211,f,25,2,1,11422953,Estudiante
6212,f,22,2,1,18395639,Ama de casa
6213,otro,41,2,4,16429444,Independiente
6214,m,57,1,2,6483355,Otro
6215,otro,43,2,3,16806711,Independiente
6216,otro,23,2,6,21895667,Estudiante
6217,m,33,1,2,15515325,Ama de casa
6218,m,53,1,3,7221005,Empleado
6219,m,29,2,3,20008989,Independiente
6220,f,28,1,5,10810831,Empleado
6221,otro,20,2,2,21381439,Ama de casa
6222,m,61,1,5,21313552,Estudiante
6223,otro,54,1,4,5132776,Independiente
6224,f,23,2,3,4681217,Empleado
6225,f,36,1,1,4433935,Independiente
6226,m,35,2,3,12979420,Independiente
6227,m,33,1,4,11829634,Empleado
6228,otro,40,2,3,16956097,Estudiante
6229,m,60,1,5,18060397,Independiente
6230,otro,54,2,2,16686703,Estudiante
6231,m,26,2,1,10514529,Estudiante
6232,otro,20,2,5,13738777,Ama de casa
6233,otro,25,2,6,20526464,Empleado
6234,otro,55,1,2,21311868,Ama de casa
6235,otro,21,2,1,15849740,Otro
6236,f,29,1,4,12320733,Ama de casa
6237,otro,61,1,3,5050626,Independiente
6238,m,48,2,1,9113564,Independiente
6239,f,42,2,6,4639105,Independiente
6240,f,33,1,4,13343637,Otro
6241,otro,59,1,2,5533583,Estudiante
6242,f,31,1,1,20776425,Independiente
6243,otro,30,2,4,2519077,Ama de casa
6244,m,58,2,2,17469661,Estudiante
6245,otro,24,1,5,17128389,Ama de casa
6246,f,29,1,3,1951057,Ama de casa
6247,m,54,1,4,16727966,Independiente
6248,otro,21,2,5,5669523,Ama de casa
6249,m,19,1,6,3293115,Otro
6250,m,52,1,6,5184003,Estudiante
6251,f,61,1,2,13286070,Independiente
6252,m,20,1,1,7513409,Independiente
6253,f,21,2,3,3637442,Ama de casa
6254,m,55,1,2,4785734,Ama de casa
6255,otro,29,2,4,15471389,Empleado
6256,m,36,2,3,19605362,Empleado
6257,otro,27,1,5,21755522,Independiente
6258,otro,18,2,3,1784470,Independiente
6259,m,34,1,5,4528217,Ama de casa
6260,otro,33,1,2,10611616,Otro
6261,m,26,1,1,4760295,Otro
6262,m,26,1,6,15499364,Ama de casa
6263,otro,26,1,3,10761897,Empleado
6264,otro,29,2,1,5215127,Empleado
6265,f,58,2,1,15842188,Otro
6266,otro,32,1,6,10664752,Independiente
6267,f,19,2,3,8125688,Ama de casa
6268,otro,28,1,3,8824971,Independiente
6269,m,28,2,1,5825873,Empleado
6270,otro,25,2,4,14894261,Otro
6271,m,49,1,4,3438346,Independiente
6272,m,23,2,3,10508680,Empleado
6273,m,37,2,1,18327960,Empleado
6274,f,56,2,1,13062230,Empleado
6275,otro,52,1,2,10303449,Independiente
6276,m,25,2,1,15149056,Estudiante
6277,m,60,2,6,15346858,Otro
6278,f,51,2,4,8550873,Empleado
6279,otro,36,2,2,15948672,Independiente
6280,otro,24,2,6,18688587,Ama de casa
6281,f,48,2,4,1931062,Otro
6282,f,35,2,6,6732763,Ama de casa
6283,otro,57,2,5,7652084,Ama de casa
6284,f,31,2,3,11856783,Independiente
6285,otro,56,1,5,11674404,Estudiante
6286,otro,53,2,3,16726566,Independiente
6287,m,34,2,4,17158806,Independiente
6288,m,54,2,4,20559915,Otro
6289,otro,61,2,5,14474697,Independiente
6290,otro,26,2,6,4942927,Otro
6291,otro,37,1,3,9100160,Empleado
6292,otro,62,1,3,16582488,Otro
6293,otro,45,1,2,21162746,Independiente
6294,otro,37,1,1,1891586,Empleado
6295,f,58,2,6,16886399,Empleado
6296,otro,53,2,6,20778963,Estudiante
6297,f,44,2,2,17280356,Independiente
6298,f,25,1,4,19370566,Ama de casa
6299,otro,49,1,5,10635555,Independiente
6300,otro,18,1,6,16306826,Ama de casa
6301,f,34,1,3,18396235,Estudiante
6302,f,26,2,2,19033505,Independiente
6303,otro,37,2,5,9599208,Estudiante
6304,otro,62,1,5,5622631,Ama de casa
6305,f,49,2,6,12625366,Otro
6306,f,19,1,1,4651403,Independiente
6307,f,49,1,3,2694059,Empleado
6308,m,62,1,5,12249500,Empleado
6309,f,26,1,3,20181952,Estudiante
6310,m,47,2,6,2097165,Otro
6311,otro,37,2,2,12664022,Empleado
6312,otro,55,1,5,5359287,Empleado
6313,f,18,1,6,16224768,Independiente
6314,otro,22,2,5,21096773,Empleado
6315,otro,52,2,2,8942191,Ama de casa
6316,otro,53,1,3,1570621,Estudiante
6317,otro,18,1,3,15902346,Empleado
6318,m,31,1,5,3655921,Independiente
6319,m,26,1,6,17429514,Ama de casa
6320,f,47,1,2,6825197,Empleado
6321,f,41,2,4,16134377,Estudiante
6322,f,21,2,3,21036821,Estudiante
6323,otro,31,1,4,2275005,Estudiante
6324,otro,42,1,5,8816627,Empleado
6325,m,21,1,4,21900140,Ama de casa
6326,m,42,1,6,16929144,Otro
6327,f,27,2,6,10005390,Estudiante
6328,m,52,2,4,3660063,Ama de casa
6329,m,24,1,6,5713845,Independiente
6330,m,59,2,3,10475479,Independiente
6331,m,30,1,5,10466464,Ama de casa
6332,m,21,1,4,12275576,Independiente
6333,f,60,2,3,12804241,Independiente
6334,f,53,1,4,20952528,Estudiante
6335,m,31,2,3,3515138,Empleado
6336,f,35,1,6,21290322,Empleado
6337,otro,25,1,6,12477686,Empleado
6338,m,49,1,5,19910025,Empleado
6339,otro,44,1,6,7352701,Ama de casa
6340,f,59,2,2,2675682,Estudiante
6341,f,54,1,3,9114268,Ama de casa
6342,otro,40,2,3,1914358,Independiente
6343,f,24,2,4,20106395,Estudiante
6344,m,29,1,5,18908575,Otro
6345,otro,42,2,1,15833665,Empleado
6346,m,20,1,6,3936058,Independiente
6347,otro,43,2,1,11139364,Empleado
6348,f,21,2,2,19555976,Empleado
6349,otro,59,1,5,20746780,Empleado
6350,otro,53,1,3,2388415,Otro
6351,m,32,2,1,3695786,Independiente
6352,f,49,1,2,17948393,Empleado
6353,m,46,1,5,11937912,Empleado
6354,f,27,2,2,13567508,Estudiante
6355,m,38,2,6,21694619,Empleado
6356,otro,33,1,1,13274391,Estudiante
6357,m,36,2,4,5752623,Independiente
6358,f,46,1,4,12901378,Independiente
6359,f,35,1,5,11296947,Independiente
6360,otro,61,2,2,11780384,Estudiante
6361,f,33,1,3,11622088,Otro
6362,m,18,2,1,8220166,Otro
6363,otro,19,1,4,2884505,Empleado
6364,f,32,1,4,10257457,Independiente
6365,f,56,1,2,11743027,Ama de casa
6366,m,45,2,4,7936414,Empleado
6367,m,18,2,2,2804815,Otro
6368,otro,22,1,1,9780100,Otro
6369,f,59,2,2,10189089,Independiente
6370,m,39,2,4,7094912,Estudiante
6371,otro,53,1,2,11386495,Empleado
6372,f,30,2,4,2890448,Estudiante
6373,f,18,2,6,7146349,Otro
6374,otro,33,2,5,15613618,Independiente
6375,otro,58,1,4,17118654,Otro
6376,m,39,1,4,21736206,Independiente
6377,f,49,2,4,13723434,Ama de casa
6378,f,33,1,5,11157408,Estudiante
6379,f,32,2,6,2596761,Empleado
6380,otro,59,1,3,18673139,Independiente
6381,m,29,2,4,10470228,Ama de casa
6382,f,18,1,3,21203326,Ama de casa
6383,otro,34,2,1,15060106,Estudiante
6384,f,58,1,6,8415581,Independiente
6385,m,45,2,2,18981766,Empleado
6386,f,24,1,3,12073950,Empleado
6387,m,26,1,6,8998456,Empleado
6388,m,39,1,1,8033683,Otro
6389,f,43,2,6,3957424,Otro
6390,f,29,2,2,19180765,Independiente
6391,m,24,2,4,5378867,Empleado
6392,otro,32,1,4,18353449,Ama de casa
6393,m,55,2,4,9747926,Empleado
6394,f,38,1,5,6029170,Independiente
6395,f,31,1,5,2216978,Empleado
6396,otro,19,1,5,21459801,Estudiante
6397,m,25,2,5,15673580,Empleado
6398,m,62,1,1,8007822,Ama de casa
6399,m,23,2,6,6488039,Independiente
6400,f,54,2,1,9297337,Independiente
6401,m,54,1,4,14152078,Ama de casa
6402,otro,50,2,2,10367132,Independiente
6403,f,58,1,5,6018184,Empleado
6404,f,23,1,6,5909369,Independiente
6405,m,43,2,2,7532421,Empleado
6406,otro,56,1,1,14855934,Independiente
6407,f,58,1,5,5364550,Empleado
6408,f,54,1,1,21772937,Empleado
6409,m,31,2,1,8418404,Ama de casa
6410,m,54,2,3,16538947,Ama de casa
6411,otro,25,2,6,12300445,Otro
6412,m,56,1,1,9775183,Ama de casa
6413,otro,30,1,4,19803060,Empleado
6414,f,30,2,1,9404280,Empleado
6415,otro,57,2,5,21053644,Independiente
6416,otro,60,2,4,5510040,Independiente
6417,otro,45,2,1,14069382,Otro
6418,f,35,2,4,4903634,Empleado
6419,m,36,1,1,16467853,Otro
6420,f,55,2,6,6290590,Empleado
6421,m,49,1,4,3537773,Ama de casa
6422,otro,39,1,2,2596180,Independiente
6423,otro,19,1,3,18541136,Otro
6424,otro,30,1,4,19247562,Estudiante
6425,otro,40,2,5,9057322,Empleado
6426,otro,42,1,3,1931186,Ama de casa
6427,m,45,2,3,4314582,Estudiante
6428,m,28,1,1,9926227,Ama de casa
6429,otro,50,2,4,19158228,Ama de casa
6430,f,41,2,6,21815508,Empleado
6431,f,19,1,3,6783854,Ama de casa
6432,otro,47,2,5,18493461,Otro
6433,m,34,1,6,8499908,Estudiante
6434,f,57,2,6,5881330,Ama de casa
6435,f,51,1,5,4738755,Ama de casa
6436,f,55,1,5,20357333,Independiente
6437,otro,39,2,1,5837170,Independiente
6438,f,22,2,2,11604966,Otro
6439,f,57,1,4,3692784,Independiente
6440,f,33,1,3,4075783,Ama de casa
6441,f,30,2,4,2293375,Ama de casa
6442,m,43,1,6,9926762,Estudiante
6443,otro,48,1,3,18335177,Independiente
6444,otro,56,1,1,5056448,Empleado
6445,m,40,2,4,1708160,Independiente
6446,m,29,1,1,14736019,Ama de casa
6447,otro,31,1,1,5378713,Estudiante
6448,f,35,2,4,16656684,Independiente
6449,f,44,1,4,9668901,Estudiante
6450,otro,45,1,3,16085862,Independiente
6451,f,35,1,6,19908588,Otro
6452,m,33,1,6,3668311,Ama de casa
6453,f,33,2,5,16945198,Ama de casa
6454,f,30,1,1,21288905,Empleado
6455,f,46,1,6,6902892,Ama de casa
6456,otro,26,1,2,3775891,Empleado
6457,m,43,1,3,11298147,Ama de casa
6458,f,45,1,3,7821825,Independiente
6459,otro,58,2,5,20331717,Independiente
6460,f,30,2,5,18776988,Otro
6461,m,53,1,1,19299629,Independiente
6462,f,26,1,3,11129859,Estudiante
6463,m,31,2,3,7728281,Independiente
6464,f,29,2,2,4501684,Empleado
6465,m,49,2,1,10237140,Otro
6466,f,55,1,1,13594718,Estudiante
6467,m,20,1,6,18899799,Estudiante
6468,f,33,1,5,4789752,Ama de casa
6469,f,37,1,6,6824952,Empleado
6470,otro,49,1,1,5537730,Independiente
6471,otro,40,1,2,16401507,Independiente
6472,m,34,2,1,15465949,Ama de casa
6473,f,33,2,6,12137934,Independiente
6474,m,55,1,4,7534262,Estudiante
6475,otro,25,1,4,10006499,Independiente
6476,m,36,1,2,8187489,Independiente
6477,m,47,2,5,16492095,Estudiante
6478,otro,51,2,3,13071410,Empleado
6479,f,31,2,1,16524311,Empleado
6480,m,39,2,6,3143562,Estudiante
6481,otro,61,1,5,20844958,Estudiante
6482,f,34,2,6,13659387,Otro
6483,otro,32,2,5,9915420,Otro
6484,m,49,1,1,8638047,Independiente
6485,f,30,1,3,7942483,Independiente
6486,f,38,1,1,20288620,Otro
6487,otro,57,2,3,14134319,Independiente
6488,otro,50,1,6,7557278,Empleado
6489,otro,44,2,2,4993258,Empleado
6490,f,52,2,3,3466230,Ama de casa
6491,f,33,2,5,21808699,Otro
6492,m,45,2,2,11513778,Empleado
6493,f,51,1,6,11541779,Ama de casa
6494,m,18,1,4,21537588,Estudiante
6495,otro,58,2,2,15367979,Empleado
6496,otro,48,1,3,7223005,Ama de casa
6497,f,53,2,2,17946211,Independiente
6498,otro,61,2,6,2301193,Ama de casa
6499,otro,50,1,2,17681562,Empleado
6500,f,50,1,6,17268609,Independiente
6501,m,56,2,4,12800318,Independiente
6502,f,35,1,3,5521683,Ama de casa
6503,m,40,2,5,17107419,Ama de casa
6504,f,40,1,2,2546614,Empleado
6505,f,32,2,1,12896513,Independiente
6506,otro,43,2,5,11258813,Otro
6507,f,47,1,2,16125048,Ama de casa
6508,f,42,1,5,11642653,Otro
6509,m,62,2,1,9045663,Otro
6510,otro,33,1,5,11994486,Independiente
6511,m,56,1,5,7025823,Empleado
6512,m,62,2,1,15621069,Otro
6513,otro,31,2,1,9971892,Empleado
6514,otro,34,1,1,17953034,Ama de casa
6515,otro,29,1,4,13628549,Independiente
6516,f,46,2,6,11172537,Estudiante
6517,otro,49,2,6,14459629,Independiente
6518,otro,41,2,1,8103276,Estudiante
6519,otro,30,2,6,18977547,Ama de casa
6520,m,37,2,5,18267072,Empleado
6521,m,32,2,1,2815243,Ama de casa
6522,f,21,2,2,20497675,Independiente
6523,m,51,2,1,10841084,Estudiante
6524,f,45,1,1,5026270,Estudiante
6525,m,19,1,6,13520954,Independiente
6526,otro,47,1,3,9595879,Independiente
6527,m,43,2,5,13661823,Ama de casa
6528,f,43,1,6,18485299,Otro
6529,m,37,2,5,5959186,Estudiante
6530,otro,59,1,2,8071356,Independiente
6531,f,45,2,4,5311386,Ama de casa
6532,otro,37,2,3,1890548,Otro
6533,otro,28,1,2,6578172,Empleado
6534,f,27,2,2,7201842,Independiente
6535,otro,40,1,5,16479159,Otro
6536,otro,54,1,3,9155271,Empleado
6537,m,58,1,5,11780500,Empleado
6538,otro,36,1,4,3235013,Ama de casa
6539,otro,62,1,5,16102257,Estudiante
6540,otro,35,1,1,10011839,Independiente
6541,otro,44,1,5,21745690,Otro
6542,f,23,1,1,4388107,Empleado
6543,m,27,1,2,13501170,Estudiante
6544,otro,19,2,4,19039953,Empleado
6545,otro,41,2,6,1573025,Independiente
6546,f,55,1,1,18891159,Independiente
6547,otro,45,2,4,20517332,Ama de casa
6548,f,45,2,5,4245626,Independiente
6549,m,62,1,6,17942534,Independiente
6550,m,56,1,5,16977364,Independiente
6551,otro,19,2,2,13173806,Estudiante
6552,otro,22,1,5,11994269,Otro
6553,otro,28,1,1,5077890,Otro
6554,f,27,1,2,14914486,Independiente
6555,otro,60,2,4,11887378,Otro
6556,otro,19,1,2,15441717,Independiente
6557,m,32,2,4,4587172,Otro
6558,otro,56,1,3,10928333,Otro
6559,m,58,1,1,19894783,Empleado
6560,otro,54,2,1,10706348,Estudiante
6561,m,24,1,4,7664900,Empleado
6562,otro,37,2,5,2516442,Empleado
6563,m,51,2,6,6076733,Otro
6564,f,52,1,5,6260993,Ama de casa
6565,m,51,1,3,14636234,Ama de casa
6566,m,39,2,4,3039075,Estudiante
6567,m,48,2,3,6013524,Independiente
6568,otro,40,1,4,15823554,Otro
6569,otro,36,1,3,4643250,Estudiante
6570,otro,21,1,4,16856918,Empleado
6571,f,41,1,1,18029673,Otro
6572,f,37,1,3,6220818,Empleado
6573,m,56,2,3,13888580,Estudiante
6574,f,45,2,4,10571311,Ama de casa
6575,m,56,2,2,8605637,Estudiante
6576,m,34,2,2,12895845,Otro
6577,m,36,1,1,11374403,Otro
6578,f,52,2,5,15387792,Independiente
6579,otro,49,1,5,6709659,Ama de casa
6580,f,56,1,1,11011751,Otro
6581,m,52,1,5,13883873,Ama de casa
6582,m,47,1,6,4752903,Otro
6583,f,34,1,6,3409522,Ama de casa
6584,m,59,2,6,6669127,Estudiante
6585,m,46,1,6,6272604,Ama de casa
6586,f,23,1,4,17570330,Empleado
6587,f,34,1,2,8696744,Estudiante
6588,f,34,2,1,2741660,Otro
6589,m,31,1,4,16735105,Otro
6590,m,41,1,6,1725891,Independiente
6591,otro,54,1,1,14850104,Empleado
6592,otro,57,2,2,13481358,Independiente
6593,f,56,1,5,16869466,Estudiante
6594,otro,49,2,4,21775754,Independiente
6595,m,53,2,2,15805879,Estudiante
6596,otro,54,1,1,7923631,Independiente
6597,m,31,2,3,17745803,Ama de casa
6598,f,44,2,4,3488058,Estudiante
6599,f,36,1,1,9637673,Estudiante
6600,m,48,1,1,4453082,Ama de casa
6601,otro,26,1,2,1570558,Ama de casa
6602,f,55,1,1,1499085,Empleado
6603,f,34,2,4,4310577,Ama de casa
6604,otro,36,2,6,8119891,Independiente
6605,otro,61,1,4,15320340,Ama de casa
6606,m,21,1,1,18229004,Ama de casa
6607,otro,28,1,2,7095256,Estudiante
6608,otro,39,2,4,7881081,Estudiante
6609,otro,21,1,3,6294867,Ama de casa
6610,m,34,2,6,14917458,Empleado
6611,m,25,2,5,21726435,Estudiante
6612,f,51,2,2,16026024,Independiente
6613,m,28,2,2,12766316,Independiente
6614,f,48,1,5,10176858,Ama de casa
6615,otro,28,1,5,20335027,Ama de casa
6616,f,55,1,4,8611952,Empleado
6617,f,38,2,1,8040643,Ama de casa
6618,otro,47,2,1,20776021,Otro
6619,f,27,1,3,10536693,Otro
6620,m,43,2,6,19508925,Ama de casa
6621,m,44,2,1,14131321,Otro
6622,m,25,2,3,3072049,Independiente
6623,m,56,1,3,11234509,Ama de casa
6624,f,25,1,2,19902500,Independiente
6625,f,25,1,2,14596886,Independiente
6626,otro,51,2,6,19459701,Otro
6627,f,33,1,4,14165418,Empleado
6628,f,58,1,5,21055169,Independiente
6629,f,30,1,5,18745024,Otro
6630,otro,40,2,6,8633470,Empleado
6631,m,29,2,3,5893430,Otro
6632,f,44,2,6,17745379,Otro
6633,otro,39,2,5,10817357,Ama de casa
6634,otro,49,2,3,12138052,Estudiante
6635,otro,44,1,5,14263613,Empleado
6636,m,19,1,4,17293669,Otro
6637,f,62,2,2,19547642,Independiente
6638,otro,50,2,2,7027401,Independiente
6639,m,43,1,3,20884527,Estudiante
6640,otro,45,2,6,20427816,Empleado
6641,otro,36,2,5,21340969,Ama de casa
6642,otro,60,2,1,11446209,Empleado
6643,otro,22,2,4,6897448,Independiente
6644,otro,50,2,5,19814055,Independiente
6645,m,37,1,1,17257327,Ama de casa
6646,f,47,1,4,20859595,Ama de casa
6647,f,62,2,4,18003131,Independiente
6648,f,25,2,2,10344194,Otro
6649,f,55,1,3,10531390,Otro
6650,m,34,2,5,17158120,Ama de casa
6651,m,61,1,4,4286474,Otro
6652,m,18,2,5,20103617,Ama de casa
6653,otro,20,1,4,8829996,Empleado
6654,otro,43,1,6,16666843,Empleado
6655,otro,48,2,2,2298131,Empleado
6656,f,25,2,3,14688949,Ama de casa
6657,otro,60,1,1,19869520,Ama de casa
6658,f,25,2,1,10070968,Otro
6659,otro,52,1,6,7270513,Otro
6660,f,56,2,2,12053104,Otro
6661,otro,45,2,4,11003084,Estudiante
6662,otro,21,2,2,4613159,Ama de casa
6663,m,33,1,3,2872648,Empleado
6664,otro,30,1,1,17687151,Empleado
6665,otro,37,2,5,19239708,Estudiante
6666,m,22,1,1,14062734,Estudiante
6667,f,54,2,3,8274433,Empleado
6668,m,37,1,4,10785508,Ama de casa
6669,m,41,2,2,8513525,Empleado
6670,f,53,1,1,13479635,Empleado
6671,otro,51,1,1,6319198,Estudiante
6672,f,62,1,5,18669672,Estudiante
6673,otro,51,1,2,17327068,Otro
6674,otro,36,1,5,14676318,Estudiante
6675,f,34,1,5,16620126,Empleado
6676,m,22,2,4,12552741,Otro
6677,f,42,2,1,20535206,Empleado
6678,otro,35,1,6,16665340,Ama de casa
6679,f,25,2,2,14130203,Ama de casa
6680,f,44,1,4,4358763,Estudiante
6681,otro,32,2,6,1983180,Otro
6682,m,62,2,4,18622944,Independiente
6683,f,30,2,4,15244725,Ama de casa
6684,otro,33,2,3,4704899,Ama de casa
6685,otro,39,1,3,7701357,Ama de casa
6686,f,37,2,4,9907455,Ama de casa
6687,m,30,2,3,14211072,Estudiante
6688,f,37,2,2,21292035,Otro
6689,m,19,1,1,13048181,Ama de casa
6690,m,52,2,6,2680460,Estudiante
6691,m,36,1,2,14524891,Otro
6692,m,62,1,1,17315806,Otro
6693,f,54,2,3,3129056,Independiente
6694,otro,23,1,6,5373310,Empleado
6695,otro,31,2,2,16410596,Ama de casa
6696,otro,21,2,5,13966132,Estudiante
6697,otro,39,2,4,12222020,Otro
6698,otro,56,2,1,10699125,Independiente
6699,otro,53,2,1,9847281,Empleado
6700,f,51,2,5,10475258,Otro
6701,m,44,2,5,19308915,Otro
6702,otro,24,1,4,14250548,Ama de casa
6703,f,20,1,3,11372125,Empleado
6704,otro,50,2,2,8428660,Empleado
6705,otro,19,2,2,19835984,Estudiante
6706,m,59,1,2,18920281,Independiente
6707,m,33,2,3,3623950,Estudiante
6708,m,42,1,4,21414189,Independiente
6709,otro,32,1,2,19407493,Estudiante
6710,otro,41,2,1,12281862,Independiente
6711,otro,32,2,1,8020786,Ama de casa
6712,m,48,1,1,14226605,Independiente
6713,f,31,1,5,16396040,Estudiante
6714,otro,31,2,5,16126536,Empleado
6715,otro,23,2,3,5797226,Otro
6716,otro,31,1,2,12024495,Independiente
6717,f,34,1,5,19782587,Independiente
6718,otro,35,1,1,4774914,Empleado
6719,f,37,2,5,4567969,Ama de casa
6720,otro,34,2,1,8819405,Estudiante
6721,f,33,2,2,6157571,Ama de casa
6722,otro,57,1,3,20705633,Independiente
6723,m,56,1,4,3317089,Independiente
6724,m,49,2,4,4593725,Ama de casa
6725,m,61,1,1,11818518,Estudiante
6726,m,26,1,5,4781169,Independiente
6727,otro,44,1,5,17761649,Independiente
6728,m,50,1,1,9505785,Ama de casa
6729,f,27,1,2,3859273,Otro
6730,m,34,2,1,6670450,Empleado
6731,m,53,2,2,16790740,Independiente
6732,m,34,2,3,4620332,Estudiante
6733,otro,35,2,3,4384965,Otro
6734,m,40,2,1,10773750,Ama de casa
6735,f,51,1,3,4988887,Ama de casa
6736,m,25,1,5,12693615,Estudiante
6737,m,30,1,2,13787300,Otro
6738,m,40,2,4,16836272,Estudiante
6739,f,37,1,4,17909148,Independiente
6740,m,39,1,3,7387415,Otro
6741,f,40,1,2,14195902,Empleado
6742,f,58,2,5,6941520,Empleado
6743,m,52,1,4,14718520,Estudiante
6744,f,20,1,5,11359855,Empleado
6745,otro,51,2,5,4271137,Estudiante
6746,m,50,2,4,2905937,Independiente
6747,m,34,1,4,12798896,Independiente
6748,f,62,2,3,4598400,Estudiante
6749,f,36,1,2,11990241,Independiente
6750,m,47,2,1,17356967,Empleado
6751,otro,40,1,2,15745875,Independiente
6752,f,32,1,1,17581107,Empleado
6753,f,31,2,4,15467107,Empleado
6754,otro,19,2,5,3508547,Ama de casa
6755,otro,56,2,2,16064337,Independiente
6756,m,35,2,5,14817494,Independiente
6757,otro,23,1,2,9363082,Estudiante
6758,m,49,2,6,21523956,Estudiante
6759,otro,38,1,2,2259908,Otro
6760,f,57,1,5,16992204,Empleado
6761,m,45,1,6,12147540,Ama de casa
6762,m,44,2,3,19746249,Empleado
6763,m,19,1,4,17422513,Independiente
6764,otro,50,1,3,11408410,Otro
6765,f,33,2,3,18275518,Empleado
6766,m,56,1,2,4904792,Otro
6767,m,39,1,4,1973050,Empleado
6768,m,60,1,6,18884300,Independiente
6769,m,30,2,2,7334747,Independiente
6770,f,19,1,1,14179757,Empleado
6771,otro,31,1,2,6834272,Ama de casa
6772,f,55,1,6,5141869,Independiente
6773,m,58,2,5,20458630,Estudiante
6774,f,45,2,2,8327860,Ama de casa
6775,m,24,2,1,10241346,Empleado
6776,otro,35,1,2,7758945,Ama de casa
6777,otro,58,1,6,20557881,Estudiante
6778,otro,53,1,1,17659702,Independiente
6779,m,58,1,4,4509933,Independiente
6780,f,53,1,6,17808837,Independiente
6781,otro,61,2,2,5408923,Estudiante
6782,m,21,1,1,19830044,Ama de casa
6783,m,47,1,6,16972093,Empleado
6784,f,41,2,4,20874854,Empleado
6785,otro,37,2,5,13909983,Ama de casa
6786,m,48,1,3,19911011,Independiente
6787,f,41,2,1,19556443,Empleado
6788,otro,24,2,5,18103500,Independiente
6789,f,43,2,4,3813950,Otro
6790,f,30,1,5,20011536,Otro
6791,m,25,2,2,20975782,Empleado
6792,m,22,1,3,18536088,Ama de casa
6793,m,61,2,1,11969014,Ama de casa
6794,f,30,1,6,7126816,Ama de casa
6795,m,46,1,4,18900782,Independiente
6796,f,37,1,3,21250891,Otro
6797,f,31,2,4,2225713,Independiente
6798,m,49,2,5,5931651,Estudiante
6799,otro,44,2,4,15522942,Estudiante
6800,otro,42,1,4,5878441,Empleado
6801,otro,21,2,5,10021752,Estudiante
6802,f,38,2,5,17476222,Ama de casa
6803,f,35,1,3,9705809,Empleado
6804,f,56,2,1,15440600,Otro
6805,m,32,1,5,10944732,Otro
6806,f,55,2,3,8775013,Estudiante
6807,m,41,1,4,11483461,Estudiante
6808,m,25,1,4,18792796,Otro
6809,otro,45,2,6,20624354,Estudiante
6810,otro,38,1,2,15977015,Estudiante
6811,otro,33,2,5,4267466,Independiente
6812,m,33,2,3,3513692,Otro
6813,m,52,2,6,3803515,Otro
6814,m,34,2,3,13891934,Estudiante
6815,f,26,1,1,16095196,Ama de casa
6816,m,52,1,6,12045478,Independiente
6817,otro,46,1,3,9989605,Ama de casa
6818,otro,56,2,5,8938031,Estudiante
6819,m,35,2,3,15197551,Otro
6820,m,29,1,2,8650938,Ama de casa
6821,otro,36,1,4,1458723,Empleado
6822,m,39,2,4,10491755,Ama de casa
6823,otro,32,2,6,12262597,Otro
6824,f,18,2,3,21197845,Estudiante
6825,otro,19,1,3,8681052,Ama de casa
6826,f,25,2,3,6972815,Estudiante
6827,m,39,1,3,10219756,Independiente
6828,m,42,2,2,3294919,Empleado
6829,f,19,1,5,3888244,Otro
6830,m,26,2,2,8080112,Otro
6831,f,26,1,2,3665611,Estudiante
6832,m,30,1,2,2933933,Empleado
6833,otro,23,1,4,11499770,Otro
6834,m,47,2,2,15620181,Ama de casa
6835,otro,32,1,3,8247896,Otro
6836,otro,32,1,2,17640735,Ama de casa
6837,f,24,2,3,12805767,Otro
6838,m,28,1,6,6909965,Ama de casa
6839,f,57,1,5,8614078,Independiente
6840,m,55,2,4,10440873,Estudiante
6841,otro,57,1,5,17576704,Independiente
6842,otro,19,2,6,3196201,Ama de casa
6843,m,56,1,5,8734695,Estudiante
6844,m,27,2,4,21377399,Empleado
